,PROMEDIO,ID_CARRERA,ID_ESCUELA
2573,9.3,17,504
2574,8.0,57,504
2575,9.3,57,504
2576,8.8,67,76
2577,9.5,27,76
2578,8.0,39,643
2579,8.0,78,1099
2580,9.0,33,85
2581,9.0,18,1173
2582,8.0,68,655
2583,7.5,20,753
2584,7.9,68,753
2585,8.0,24,909
2586,7.0,15,754
2587,7.8,61,646
2588,8.5,33,635
2589,8.29,24,915
2590,9.4,24,721
2591,9.5,51,1117
2592,8.5,75,833
2593,8.5,6,1266
2594,8.0,10,1343
2595,8.5,68,915
2596,8.3,27,44
2597,8.6,50,759
2598,8.0,1,759
2599,8.0,56,773
2600,9.51,68,910
2601,8.8,67,909
2602,8.2,10,911
2603,9.33,77,909
2604,8.7,10,208
2605,8.0,62,756
2606,8.3,10,756
2607,9.4,50,909
2608,9.2,33,1117
2609,9.3,65,909
2610,8.5,66,719
2611,8.2,68,719
2612,8.5,67,909
2613,9.28,75,915
2614,7.8,68,753
2615,7.8,67,512
2616,8.4,1,753
2617,7.8,57,915
2618,8.0,7,533
2619,8.8,14,84
2620,8.27,20,1116
2621,8.3,33,533
2622,8.5,61,699
2623,8.9,56,699
2624,8.0,17,1099
2625,8.6,72,152
2626,9.0,75,909
2627,8.0,19,494
2628,8.5,77,742
2629,8.6,24,915
2630,8.4,68,698
2631,9.0,13,1260
2632,9.4,7,1033
2633,8.1,24,684
2634,8.0,50,1111
2635,8.0,24,910
2636,9.1,78,915
2637,8.2,27,684
2638,8.0,17,910
2639,7.0,24,910
2640,8.0,27,1272
2641,9.0,77,773
2642,9.4,68,909
2643,8.3,24,1102
2644,7.5,1,753
2645,8.9,30,910
2646,8.0,30,910
2647,7.5,15,753
2648,7.3,31,529
2649,8.0,1,697
2650,7.5,7,753
2651,9.0,68,915
2652,9.3,1,403
2653,8.5,27,773
2654,8.3,33,837
2655,8.73,10,1178
2656,9.0,68,637
2657,8.0,67,1033
2658,9.8,78,1344
2659,8.0,50,144
2660,8.1,75,1098
2661,8.1,15,766
2662,9.0,72,451
2663,8.2,24,144
2664,8.5,18,909
2665,8.0,41,504
2666,8.5,51,646
2667,8.9,68,487
2668,8.0,20,399
2669,7.9,68,1143
2670,8.9,68,487
2671,8.7,10,909
2672,8.0,27,1345
2673,8.2,73,144
2674,8.2,68,716
2675,8.0,68,899
2676,8.3,52,571
2677,8.0,68,1346
2678,9.5,52,694
2679,8.0,1,719
2680,9.0,68,912
2681,8.7,18,912
2682,8.3,68,912
2683,9.66,33,912
2684,8.1,68,646
2685,8.9,67,684
2686,7.4,24,1163
2687,9.0,17,915
2688,8.7,67,1347
2689,9.4,77,766
2690,8.0,1,697
2691,8.8,17,1348
2692,8.2,1,388
2693,9.2,58,80
2694,9.0,77,723
2695,9.6,68,466
2696,8.0,10,1349
2697,8.1,31,655
2698,8.3,62,642
2699,9.5,58,181
2700,8.2,17,494
2701,8.0,27,655
2702,8.8,20,571
2703,7.4,75,773
2704,8.2,18,857
2705,7.0,39,503
2706,8.5,57,1350
2707,8.4,7,1067
2708,8.5,68,144
2709,8.5,17,656
2710,8.6,18,723
2711,8.75,68,1351
2712,8.9,78,656
2713,8.6,78,656
2714,7.1,20,526
2715,8.9,58,909
2716,9.8,52,116
2717,9.0,58,722
2718,8.0,50,1235
2719,8.0,36,767
2720,8.7,17,754
2721,8.7,1,436
2722,9.7,41,527
2723,7.0,32,773
2724,9.3,20,915
2725,7.5,18,719
2726,8.3,7,909
2727,7.8,18,909
2728,8.9,75,909
2729,7.5,15,719
2730,8.0,17,144
2731,8.4,1,457
2732,8.0,32,766
2733,8.0,62,457
2734,8.0,10,909
2735,7.4,10,1352
2736,9.5,12,1075
2737,8.7,20,1353
2738,8.2,10,84
2739,8.3,57,84
2740,8.5,77,698
2741,9.0,68,910
2742,9.0,33,150
2743,9.0,41,910
2744,8.0,58,1144
2745,7.5,7,417
2746,9.5,41,472
2747,8.0,78,1354
2748,8.5,41,101
2749,8.3,33,472
2750,9.0,20,459
2751,8.4,56,414
2752,8.77,24,912
2753,9.0,20,909
2754,9.5,20,757
2755,9.3,20,909
2756,8.2,68,757
2757,7.5,68,719
2758,8.9,1,909
2759,7.6,75,512
2760,8.5,33,754
2761,8.0,20,457
2762,9.9,68,840
2763,8.0,68,1355
2764,8.7,75,658
2765,8.5,50,910
2766,9.3,68,658
2767,8.9,75,658
2768,8.5,18,719
2769,9.7,55,910
2770,9.0,52,719
2771,7.5,50,719
2772,8.5,22,25
2773,9.0,7,716
2774,9.3,68,533
2775,8.5,10,914
2776,8.5,22,767
2777,8.5,33,1072
2778,9.0,24,1356
2779,9.0,24,683
2780,7.5,52,778
2781,8.3,20,745
2782,8.3,24,819
2783,8.0,68,646
2784,8.0,75,909
2785,8.2,68,914
2786,8.3,68,1357
2787,8.9,10,914
2788,8.3,61,719
2789,8.97,20,914
2790,9.2,68,914
2791,8.6,68,747
2792,9.1,68,1358
2793,8.5,68,413
2794,8.0,24,912
2795,8.7,10,85
2796,7.2,52,414
2797,8.5,75,719
2798,7.9,24,764
2799,8.8,18,449
2800,8.0,68,1359
2801,9.8,30,914
2802,7.5,24,719
2803,8.3,75,1214
2804,9.7,58,181
2805,8.0,18,559
2806,9.5,17,1360
2807,9.2,16,1343
2808,7.8,27,915
2809,8.5,64,915
2810,9.3,66,833
2811,8.0,16,1361
2812,8.5,24,766
2813,9.0,68,78
2814,8.0,68,723
2815,8.3,27,1080
2816,8.5,52,1325
2817,9.0,68,743
2818,9.4,24,1362
2819,9.1,10,913
2820,9.2,7,913
2821,8.4,68,1305
2822,9.7,65,843
2823,8.0,54,909
2824,8.0,20,637
2825,9.0,77,916
2826,9.0,52,914
2827,8.0,22,540
2828,8.5,7,756
2829,9.2,68,914
2830,9.5,14,914
2831,9.5,68,438
2832,9.7,68,438
2833,7.8,27,915
2834,8.9,68,569
2835,8.2,10,388
2836,9.5,59,719
2837,9.3,68,767
2838,7.8,24,909
2839,9.1,68,767
2840,7.5,24,1143
2841,9.1,7,755
2842,8.5,24,466
2843,8.0,27,684
2844,8.8,49,915
2845,8.6,68,684
2846,9.5,77,742
2847,9.28,77,915
2848,9.6,68,71
2849,9.6,68,959
2850,9.0,68,1101
2851,9.4,18,915
2852,9.02,68,910
2853,9.3,20,719
2854,9.6,36,1079
2855,8.5,50,457
2856,8.0,27,1360
2857,7.5,24,1262
2858,8.5,7,498
2859,8.9,13,811
2860,8.0,75,498
2861,9.6,33,913
2862,9.8,16,843
2863,8.5,68,811
2864,8.9,68,1235
2865,8.3,68,716
2866,8.0,62,915
2867,7.5,57,516
2868,8.2,50,773
2869,8.6,20,773
2870,9.0,33,498
2871,8.7,75,765
2872,9.2,18,913
2873,9.0,18,502
2874,7.7,7,765
2875,8.1,7,765
2876,7.5,57,462
2877,9.1,17,913
2878,9.1,33,913
2879,9.3,75,413
2880,9.1,68,78
2881,9.4,68,914
2882,9.1,67,716
2883,9.6,20,765
2884,8.1,33,71
2885,8.5,75,413
2886,8.0,68,384
2887,9.6,20,764
2888,8.9,62,909
2889,8.4,62,773
2890,8.0,27,1095
2891,8.0,75,915
2892,7.5,7,773
2893,7.5,27,1363
2894,8.4,18,1073
2895,8.7,52,754
2896,8.7,33,909
2897,8.9,24,909
2898,9.8,77,913
2899,8.0,33,1364
2900,8.7,62,866
2901,9.1,75,393
2902,8.6,12,911
2903,9.3,1,1365
2904,8.0,17,767
2905,8.0,17,767
2906,8.8,27,1143
2907,8.3,45,910
2908,8.0,7,459
2909,8.5,33,184
2910,8.7,68,915
2911,8.9,51,915
2912,7.3,68,915
2913,8.7,56,909
2914,7.5,48,773
2915,8.0,60,753
2916,8.0,1,487
2917,9.8,24,913
2918,9.2,68,911
2919,9.8,68,911
2920,8.0,68,436
2921,8.7,31,421
2922,8.0,7,909
2923,8.4,24,716
2924,8.0,27,388
2925,8.3,58,415
2926,8.2,20,202
2927,7.6,7,181
2928,8.5,68,773
2929,8.9,33,415
2930,8.0,17,767
2931,9.4,20,57
2932,9.7,56,719
2933,7.6,24,915
2934,8.8,1,1118
2935,9.8,24,1366
2936,8.5,24,181
2937,8.0,57,485
2938,8.0,18,485
2939,8.0,62,773
2940,8.7,7,910
2941,8.5,52,269
2942,7.8,7,1273
2943,8.0,27,1235
2944,8.3,24,1367
2945,9.5,68,757
2946,8.0,24,1032
2947,8.2,18,1095
2948,8.6,10,909
2949,8.6,18,773
2950,8.5,68,1368
2951,9.0,62,444
2952,7.5,75,753
2953,8.8,64,910
2954,8.2,27,910
2955,8.5,33,716
2956,9.1,27,556
2957,9.3,68,1369
2958,8.5,10,754
2959,9.1,10,910
2960,8.9,39,910
2961,9.1,7,684
2962,9.0,24,28
2963,8.0,13,1032
2964,8.7,57,1370
2965,8.7,58,1235
2966,8.1,1,564
2967,7.5,24,766
2968,9.0,68,773
2969,8.3,1,1371
2970,8.0,24,778
2971,7.2,75,684
2972,9.3,49,719
2973,8.5,30,915
2974,8.7,24,719
2975,9.12,17,915
2976,8.7,77,843
2977,7.5,1,1372
2978,9.1,17,558
2979,9.37,7,910
2980,8.5,68,910
2981,8.5,57,709
2982,8.5,52,773
2983,8.9,77,833
2984,9.0,13,502
2985,8.4,57,914
2986,9.0,17,1373
2987,8.0,27,1374
2988,8.5,68,778
2989,9.4,12,414
2990,8.5,62,559
2991,8.5,68,430
2992,8.2,30,498
2993,8.5,20,698
2994,9.3,18,1171
2995,8.0,41,512
2996,8.0,18,909
2997,8.9,68,842
2998,7.0,73,221
2999,8.0,75,684
3000,8.6,1,684
3001,9.4,12,801
3002,8.8,33,801
3003,8.7,22,1224
3004,8.9,68,730
3005,8.5,68,1127
3006,8.0,41,730
3007,8.0,30,494
3008,8.0,24,719
3009,8.8,68,1156
3010,8.5,24,401
3011,8.0,75,1215
3012,7.0,14,753
3013,9.5,7,757
3014,8.2,10,914
3015,9.0,68,569
3016,7.5,29,447
3017,8.2,68,719
3018,8.5,1,1375
3019,8.5,33,757
3020,9.7,68,533
3021,9.5,20,713
3022,8.5,7,374
3023,8.3,68,912
3024,8.0,72,755
3025,8.7,52,766
3026,7.5,15,755
3027,7.5,16,525
3028,9.3,68,843
3029,8.0,68,730
3030,8.5,24,462
3031,7.4,1,766
3032,8.3,24,659
3033,9.2,68,742
3034,9.7,20,683
3035,9.5,20,659
3036,8.0,20,1305
3037,8.5,75,778
3038,7.5,56,716
3039,8.5,67,778
3040,8.0,27,753
3041,8.5,7,753
3042,8.4,75,910
3043,8.0,72,68
3044,7.6,78,767
3045,9.4,7,910
3046,9.5,58,773
3047,8.0,68,773
3048,8.0,52,753
3049,8.1,68,844
3050,8.5,41,1143
3051,9.06,68,1355
3052,8.6,68,917
3053,7.3,68,913
3054,8.3,56,755
3055,8.3,74,1135
3056,8.5,56,559
3057,7.9,10,415
3058,8.4,24,772
3059,9.2,20,494
3060,8.5,33,719
3061,9.01,68,910
3062,9.0,24,454
3063,7.5,67,753
3064,8.6,75,1376
3065,7.5,68,732
3066,7.6,7,280
3067,8.6,68,684
3068,8.0,62,742
3069,8.5,20,754
3070,8.0,75,913
3071,7.8,33,719
3072,8.4,68,415
3073,8.7,68,753
3074,9.0,49,1377
3075,8.0,27,767
3076,8.3,78,719
3077,9.6,68,457
3078,9.0,24,722
3079,8.3,72,457
3080,8.2,68,494
3081,7.8,68,719
3082,8.0,75,436
3083,8.7,74,959
3084,7.0,9,1220
3085,9.0,68,263
3086,8.2,20,748
3087,8.24,7,910
3088,8.44,20,1114
3089,8.0,62,512
3090,9.0,56,915
3091,8.6,7,915
3092,8.5,18,753
3093,8.0,24,288
3094,9.8,68,1135
3095,8.7,75,221
3096,8.2,68,520
3097,9.2,62,756
3098,8.3,18,498
3099,8.4,68,181
3100,7.8,68,1220
3101,8.0,10,498
3102,9.0,7,393
3103,9.6,68,659
3104,8.5,23,1378
3105,8.0,15,909
3106,8.4,13,658
3107,9.8,77,659
3108,8.6,32,694
3109,9.9,68,694
3110,7.6,77,766
3111,9.1,56,496
3112,8.0,7,754
3113,8.4,27,767
3114,8.0,10,777
3115,8.5,68,393
3116,8.5,41,393
3117,8.5,67,393
3118,7.9,1,861
3119,7.8,32,766
3120,9.0,18,677
3121,8.0,24,773
3122,9.0,17,571
3123,9.1,56,915
3124,8.9,75,74
3125,9.0,1,551
3126,7.5,68,384
3127,8.8,41,742
3128,8.0,68,837
3129,9.7,68,412
3130,8.3,24,77
3131,9.3,67,716
3132,9.0,41,77
3133,8.0,30,1302
3134,8.4,30,719
3135,7.5,19,719
3136,8.7,62,1008
3137,8.0,9,718
3138,8.8,68,399
3139,8.3,84,1160
3140,8.5,56,884
3141,8.3,56,857
3142,8.9,67,399
3143,8.5,17,1092
3144,8.0,68,767
3145,8.99,19,719
3146,8.3,68,766
3147,9.0,20,915
3148,7.5,15,753
3149,9.7,13,447
3150,9.4,68,504
3151,9.4,68,71
3152,8.5,24,558
3153,7.7,72,226
3154,8.0,68,840
3155,8.5,18,730
3156,8.4,18,403
3157,8.2,24,1115
3158,9.0,68,393
3159,8.5,20,861
3160,9.0,56,541
3161,8.5,10,716
3162,8.9,31,288
3163,8.4,1,754
3164,9.5,1,861
3165,7.4,38,755
3166,7.5,10,1379
3167,7.7,33,1380
3168,8.8,33,719
3169,8.9,67,747
3170,9.7,50,393
3171,9.4,65,767
3172,8.7,75,1215
3173,7.5,56,754
3174,7.5,22,766
3175,7.5,27,571
3176,7.6,17,415
3177,8.4,7,766
3178,8.5,18,778
3179,9.3,24,723
3180,8.0,27,758
3181,8.0,52,758
3182,8.2,62,1381
3183,7.0,16,1358
3184,8.0,15,758
3185,8.5,77,866
3186,8.0,33,719
3187,8.0,50,754
3188,7.5,15,772
3189,9.0,33,1310
3190,8.0,38,773
3191,7.3,17,417
3192,8.5,68,773
3193,7.7,22,561
3194,8.0,7,730
3195,8.0,67,498
3196,8.0,73,836
3197,8.5,7,755
3198,9.0,10,766
3199,8.2,31,367
3200,8.0,52,742
3201,8.2,20,790
3202,7.3,15,754
3203,8.2,15,861
3204,8.3,24,772
3205,8.3,24,772
3206,8.3,75,772
3207,8.3,15,772
3208,9.4,33,489
3209,7.9,22,857
3210,7.5,68,857
3211,9.5,62,528
3212,9.6,68,462
3213,8.0,7,833
3214,8.5,24,84
3215,8.3,68,833
3216,8.5,62,684
3217,7.0,24,1019
3218,9.3,68,1382
3219,7.5,20,683
3220,9.5,68,909
3221,9.0,10,669
3222,8.4,51,698
3223,10.0,24,1143
3224,8.5,1,1383
3225,7.6,68,1262
3226,8.0,24,773
3227,7.4,51,1106
3228,7.7,24,914
3229,9.0,49,447
3230,8.2,68,253
3231,8.9,1,438
3232,9.1,17,915
3233,8.0,56,388
3234,8.6,20,909
3235,7.4,18,413
3236,8.8,68,772
3237,7.8,43,910
3238,7.7,33,745
3239,8.5,75,719
3240,7.2,22,756
3241,8.5,31,399
3242,8.8,15,909
3243,9.8,68,500
3244,7.5,68,730
3245,7.8,37,1231
3246,7.5,68,388
3247,8.3,24,456
3248,7.6,15,910
3249,8.9,14,181
3250,8.5,68,716
3251,7.6,22,2
3252,7.6,41,716
3253,8.8,24,882
3254,8.8,68,773
3255,8.2,33,559
3256,8.7,18,723
3257,8.6,75,910
3258,7.8,57,753
3259,9.2,68,504
3260,8.0,68,913
3261,9.1,68,198
3262,9.1,24,198
3263,8.6,12,436
3264,9.6,7,684
3265,8.3,7,457
3266,8.0,15,457
3267,8.4,7,1115
3268,8.5,24,767
3269,9.0,75,436
3270,8.0,50,466
3271,8.6,24,466
3272,8.0,75,466
3273,7.9,18,571
3274,7.9,17,1143
3275,7.5,57,1384
3276,8.3,50,719
3277,9.5,75,489
3278,9.6,41,72
3279,8.0,24,415
3280,8.5,68,413
3281,7.2,52,413
3282,8.3,1,336
3283,8.0,33,719
3284,8.5,1,915
3285,9.4,68,1243
3286,8.5,33,716
3287,7.9,27,512
3288,9.2,68,772
3289,7.7,33,80
3290,7.6,32,782
3291,8.6,18,754
3292,8.0,75,754
3293,8.5,24,754
3294,7.6,77,1220
3295,8.4,27,144
3296,8.0,27,571
3297,8.5,62,719
3298,8.0,18,502
3299,7.7,15,755
3300,9.3,68,1143
3301,9.8,20,683
3302,8.8,51,470
3303,9.4,24,1385
3304,9.6,10,545
3305,9.3,16,767
3306,9.3,68,677
3307,9.7,67,719
3308,8.0,49,1263
3309,8.1,24,1178
3310,8.0,35,767
3311,8.7,68,698
3312,9.3,50,723
3313,8.8,75,521
3314,8.4,50,723
3315,9.8,84,426
3316,9.0,50,426
3317,8.2,57,497
3318,8.3,15,767
3319,8.5,17,767
3320,9.1,58,911
3321,9.4,56,719
3322,8.0,56,1386
3323,8.0,14,188
3324,8.3,77,719
3325,9.6,57,1253
3326,10.0,1,393
3327,9.21,77,790
3328,7.6,75,753
3329,7.79,24,909
3330,8.9,68,1160
3331,9.2,68,752
3332,8.4,58,841
3333,8.5,33,1387
3334,8.2,24,1388
3335,8.8,68,492
3336,8.0,10,694
3337,9.1,68,489
3338,8.0,56,909
3339,10.0,27,1221
3340,7.2,27,753
3341,9.8,68,1268
3342,9.9,68,677
3343,7.8,33,909
3344,9.7,68,833
3345,8.0,41,533
3346,7.0,57,772
3347,9.2,7,915
3348,9.2,1,915
3349,9.2,20,766
3350,9.2,24,915
3351,8.5,55,915
3352,7.9,17,380
3353,8.2,68,835
3354,8.0,24,1143
3355,8.0,68,1389
3356,9.0,7,181
3357,9.0,68,716
3358,8.7,17,1390
3359,9.1,56,565
3360,9.0,75,181
3361,9.0,7,181
3362,7.1,57,778
3363,8.1,57,494
3364,8.2,56,778
3365,9.1,52,913
3366,8.0,24,723
3367,8.5,67,1391
3368,8.2,15,707
3369,7.0,57,188
3370,7.4,10,723
3371,9.0,68,415
3372,9.1,24,494
3373,8.8,41,729
3374,9.0,75,683
3375,9.2,57,866
3376,8.0,31,512
3377,9.0,58,799
3378,8.1,75,144
3379,8.1,9,388
3380,8.0,62,144
3381,8.5,77,151
3382,9.4,10,915
3383,7.6,1,1360
3384,9.6,1,1108
3385,8.3,17,77
3386,8.0,20,447
3387,9.3,24,1392
3388,8.0,16,512
3389,10.0,68,911
3390,10.0,68,911
3391,8.5,68,719
3392,9.2,65,1214
3393,9.2,19,411
3394,7.9,50,754
3395,8.8,75,767
3396,8.9,50,910
3397,8.1,68,559
3398,8.0,68,1223
3399,9.9,66,1214
3400,8.3,68,716
3401,8.3,75,659
3402,9.6,75,418
3403,9.2,33,799
3404,8.9,24,226
3405,9.3,24,181
3406,8.6,18,730
3407,7.2,10,754
3408,7.9,62,1393
3409,9.2,68,1394
3410,9.0,56,556
3411,7.5,22,754
3412,9.0,68,1395
3413,7.37,51,909
3414,8.5,75,429
3415,8.7,67,915
3416,9.2,52,909
3417,7.8,68,915
3418,8.0,65,185
3419,8.6,75,910
3420,9.2,6,329
3421,9.0,68,1266
3422,7.9,75,509
3423,8.8,7,844
3424,8.5,18,835
3425,8.5,68,1396
3426,8.6,68,767
3427,8.0,1,730
3428,8.5,7,755
3429,8.5,68,912
3430,8.2,49,766
3431,7.57,7,719
3432,8.6,75,420
3433,9.5,68,795
3434,7.5,20,766
3435,8.0,41,494
3436,7.7,75,911
3437,8.5,68,912
3438,8.6,7,733
3439,8.3,57,730
3440,9.0,68,418
3441,8.5,7,914
3442,9.0,41,913
3443,8.5,75,1115
3444,8.9,7,714
3445,8.5,22,684
3446,9.2,1,773
3447,9.2,68,78
3448,7.9,50,1397
3449,9.3,33,436
3450,7.7,68,912
3451,8.0,51,184
3452,7.8,27,413
3453,8.6,68,753
3454,9.1,17,909
3455,9.7,68,909
3456,8.5,17,226
3457,8.5,7,181
3458,9.4,58,909
3459,8.0,15,540
3460,8.0,68,773
3461,8.2,10,837
3462,8.5,17,909
3463,8.5,18,759
3464,9.8,33,1170
3465,8.8,31,909
3466,9.2,33,472
3467,8.8,1,754
3468,8.0,67,1081
3469,7.8,27,472
3470,8.5,56,754
3471,9.2,31,684
3472,8.5,17,490
3473,8.5,68,1398
3474,9.0,20,418
3475,10.0,49,399
3476,7.3,1,755
3477,8.3,68,828
3478,8.0,68,1002
3479,8.7,13,832
3480,8.0,16,756
3481,9.0,18,770
3482,8.3,75,833
3483,7.9,16,658
3484,8.11,10,917
3485,8.3,1,684
3486,8.0,20,698
3487,8.6,68,1399
3488,8.8,33,658
3489,8.0,20,698
3490,9.9,17,1252
3491,8.0,52,756
3492,7.3,24,719
3493,7.9,20,767
3494,8.3,24,721
3495,9.2,75,773
3496,9.2,68,795
3497,8.88,67,226
3498,8.0,27,1400
3499,8.0,33,586
3500,7.5,10,773
3501,8.1,18,1401
3502,9.2,24,915
3503,8.5,31,571
3504,7.8,57,773
3505,8.7,68,719
3506,8.2,18,753
3507,8.2,56,498
3508,9.0,68,589
3509,7.9,27,1402
3510,8.0,75,383
3511,7.6,24,753
3512,9.9,56,957
3513,8.2,31,433
3514,8.8,68,773
3515,7.2,62,913
3516,8.5,52,773
3517,9.0,15,234
3518,9.2,24,977
3519,8.3,75,1143
3520,7.7,67,857
3521,8.2,75,767
3522,8.0,10,1403
3523,7.7,33,773
3524,7.7,27,778
3525,8.8,10,676
3526,8.5,57,757
3527,8.8,33,773
3528,9.0,1,698
3529,7.2,75,637
3530,8.0,10,719
3531,8.3,68,1404
3532,8.0,24,757
3533,7.5,1,757
3534,8.7,75,699
3535,8.0,32,842
3536,8.3,68,699
3537,8.0,7,1405
3538,8.5,24,753
3539,9.0,62,391
3540,9.7,30,571
3541,8.0,68,504
3542,7.8,67,498
3543,8.2,32,915
3544,7.8,15,83
3545,9.4,62,913
3546,9.0,30,1143
3547,7.2,22,559
3548,8.0,17,753
3549,8.0,7,753
3550,8.0,68,571
3551,8.0,16,434
3552,8.5,78,556
3553,8.0,24,556
3554,9.0,68,911
3555,8.4,77,646
3556,8.0,1,556
3557,8.5,22,778
3558,7.4,1,914
3559,9.6,17,911
3560,9.8,51,716
3561,8.6,68,832
3562,9.33,10,911
3563,8.5,22,778
3564,8.5,68,1114
3565,8.2,33,757
3566,8.3,50,85
3567,7.2,1,766
3568,7.0,24,139
3569,8.4,24,729
3570,6.8,12,151
3571,9.5,68,68
3572,9.0,58,773
3573,8.9,68,1007
3574,8.5,31,436
3575,9.6,78,1406
3576,8.0,1,1407
3577,8.7,75,915
3578,8.0,33,1072
3579,7.8,77,742
3580,7.7,27,181
3581,9.4,24,188
3582,8.6,78,464
3583,8.3,51,753
3584,9.4,50,489
3585,8.5,68,753
3586,8.0,78,719
3587,8.0,1,1408
3588,8.1,10,77
3589,9.8,58,50
3590,8.0,33,753
3591,8.6,22,915
3592,9.11,75,915
3593,8.0,20,754
3594,8.6,27,667
3595,8.58,13,768
3596,8.0,41,766
3597,8.9,52,773
3598,9.3,68,915
3599,8.9,78,677
3600,8.5,14,666
3601,7.4,27,494
3602,8.8,27,226
3603,8.5,17,719
3604,8.5,78,684
3605,7.6,62,745
3606,7.7,10,1220
3607,9.4,7,770
3608,7.8,10,422
3609,8.3,49,909
3610,7.4,27,1409
3611,8.5,41,845
3612,8.9,24,475
3613,9.5,20,742
3614,9.7,24,498
3615,7.7,1,754
3616,7.9,68,384
3617,7.9,10,909
3618,8.1,77,915
3619,8.9,75,909
3620,8.8,68,832
3621,7.5,75,1165
3622,8.9,15,909
3623,9.0,33,683
3624,8.9,32,1214
3625,7.4,33,151
3626,9.0,18,85
3627,7.5,78,915
3628,8.8,24,386
3629,8.2,78,909
3630,8.0,24,766
3631,8.0,38,1410
3632,8.5,24,386
3633,9.7,1,1394
3634,8.2,24,1411
3635,9.1,20,569
3636,9.4,7,504
3637,8.2,68,14
3638,7.9,41,742
3639,8.3,24,324
3640,8.3,68,3
3641,7.5,24,1007
3642,9.0,75,538
3643,8.0,15,504
3644,9.5,15,714
3645,9.3,78,915
3646,8.0,75,772
3647,8.4,24,1109
3648,8.18,7,915
3649,7.9,30,772
3650,9.3,33,383
3651,8.2,56,198
3652,8.5,12,1109
3653,8.8,62,833
3654,9.3,27,1412
3655,9.0,24,915
3656,8.0,27,421
3657,9.0,1,915
3658,8.9,56,372
3659,9.6,33,1413
3660,9.1,68,909
3661,8.0,24,1260
3662,10.0,68,108
3663,9.0,12,860
3664,8.0,24,754
3665,9.5,24,1109
3666,8.8,50,909
3667,8.3,51,773
3668,8.0,7,910
3669,8.5,68,909
3670,8.0,52,683
3671,8.5,33,1220
3672,8.0,1,745
3673,8.5,77,915
3674,8.3,68,833
3675,8.0,15,915
3676,8.5,52,754
3677,8.3,67,1414
3678,9.4,56,20
3679,9.0,68,909
3680,7.1,72,755
3681,8.5,27,754
3682,8.0,62,658
3683,9.6,58,913
3684,9.4,24,913
3685,9.6,68,913
3686,8.3,30,187
3687,9.4,52,913
3688,8.4,10,836
3689,8.5,1,913
3690,8.0,56,683
3691,8.0,7,767
3692,9.2,77,643
3693,8.0,24,523
3694,7.3,20,561
3695,8.1,7,643
3696,9.0,67,646
3697,8.2,68,403
3698,8.6,7,752
3699,7.1,24,1160
3700,7.5,18,388
3701,8.0,39,646
3702,8.5,67,1281
3703,9.1,20,767
3704,8.2,16,388
3705,8.7,59,288
3706,9.8,24,1415
3707,9.8,24,1415
3708,8.5,1,422
3709,8.5,33,1416
3710,8.5,14,721
3711,8.6,75,753
3712,8.0,22,562
3713,8.5,62,403
3714,8.0,24,915
3715,8.0,68,676
3716,8.5,57,730
3717,8.0,20,494
3718,8.0,57,730
3719,8.0,62,478
3720,7.9,56,144
3721,7.6,22,773
3722,8.0,68,716
3723,8.5,37,755
3724,7.5,24,959
3725,7.9,68,716
3726,8.5,68,1109
3727,8.45,68,790
3728,7.0,27,1259
3729,7.6,56,492
3730,7.9,61,778
3731,8.0,18,1109
3732,8.0,10,836
3733,7.2,78,502
3734,8.6,68,959
3735,8.0,67,915
3736,8.5,24,498
3737,8.5,27,911
3738,7.8,1,754
3739,9.3,68,773
3740,8.0,7,754
3741,9.0,75,436
3742,8.0,51,523
3743,8.5,7,436
3744,8.3,27,494
3745,7.94,68,911
3746,8.1,33,434
3747,7.9,24,494
3748,8.3,24,1220
3749,8.5,7,915
3750,9.0,10,1417
3751,9.0,75,413
3752,8.9,10,525
3753,9.4,49,767
3754,8.0,17,767
3755,8.0,27,561
3756,8.0,7,1418
3757,8.6,68,643
3758,8.7,68,773
3759,9.0,32,447
3760,8.35,7,910
3761,9.4,1,719
3762,8.5,77,716
3763,9.0,10,755
3764,8.7,33,1078
3765,8.2,68,685
3766,9.9,68,1419
3767,9.11,68,911
3768,7.8,52,742
3769,9.71,78,915
3770,8.0,18,861
3771,8.0,51,1420
3772,9.4,67,1324
3773,9.5,68,36
3774,8.9,15,476
3775,8.3,24,512
3776,8.4,62,1259
3777,8.0,24,1259
3778,8.2,24,1421
3779,9.0,52,1143
3780,8.0,24,512
3781,8.5,27,1049
3782,9.0,68,913
3783,8.1,52,1143
3784,9.0,33,184
3785,8.5,7,1266
3786,8.5,78,439
3787,9.0,68,913
3788,9.9,27,421
3789,8.7,1,773
3790,8.3,10,809
3791,8.0,50,753
3792,8.0,75,1266
3793,8.0,27,914
3794,8.0,1,915
3795,8.0,10,766
3796,9.2,41,913
3797,8.5,24,698
3798,8.5,77,1114
3799,8.0,27,914
3800,8.5,52,413
3801,8.0,10,655
3802,8.5,10,655
3803,7.2,24,816
3804,9.0,27,914
3805,8.8,27,667
3806,7.6,17,716
3807,7.0,1,413
3808,9.1,18,730
3809,7.63,7,860
3810,8.0,68,818
3811,7.8,31,523
3812,8.3,33,909
3813,9.2,27,913
3814,9.0,77,730
3815,9.0,10,913
3816,7.9,68,716
3817,8.0,27,716
3818,8.0,24,773
3819,8.9,17,909
3820,9.2,10,698
3821,8.4,27,1420
3822,9.0,77,1422
3823,8.8,27,698
