,ID_ESTADO,NOMBRE_ESTADO,ID_PAIS
0,21,PUEBLA,1
1,24,SAN LUIS POTOSI,1
2,21,PUEBLA,1
3,21,PUEBLA,1
4,21,PUEBLA,1
5,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
6,24,SAN LUIS POTOSI,1
7,21,PUEBLA,1
8,21,PUEBLA,1
9,21,PUEBLA,1
10,12,GUERRERO,1
11,21,PUEBLA,1
12,21,PUEBLA,1
13,21,PUEBLA,1
14,21,PUEBLA,1
15,21,PUEBLA,1
16,21,PUEBLA,1
17,21,PUEBLA,1
18,21,PUEBLA,1
19,21,PUEBLA,1
20,21,PUEBLA,1
21,1,AGUASCALIENTES,1
22,21,PUEBLA,1
23,21,PUEBLA,1
24,12,GUERRERO,1
25,12,GUERRERO,1
26,21,PUEBLA,1
27,21,PUEBLA,1
28,21,PUEBLA,1
29,12,GUERRERO,1
30,21,PUEBLA,1
31,21,PUEBLA,1
32,21,PUEBLA,1
33,21,PUEBLA,1
34,12,GUERRERO,1
35,9,DISTRITO FEDERAL,1
36,21,PUEBLA,1
37,29,TLAXCALA,1
38,29,TLAXCALA,1
39,21,PUEBLA,1
40,9,DISTRITO FEDERAL,1
41,21,PUEBLA,1
42,21,PUEBLA,1
43,21,PUEBLA,1
44,21,PUEBLA,1
45,21,PUEBLA,1
46,21,PUEBLA,1
47,21,PUEBLA,1
48,21,PUEBLA,1
49,21,PUEBLA,1
50,21,PUEBLA,1
51,21,PUEBLA,1
52,21,PUEBLA,1
53,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
54,21,PUEBLA,1
55,21,PUEBLA,1
56,21,PUEBLA,1
57,21,PUEBLA,1
58,29,TLAXCALA,1
59,21,PUEBLA,1
60,21,PUEBLA,1
61,29,TLAXCALA,1
62,21,PUEBLA,1
63,29,TLAXCALA,1
64,29,TLAXCALA,1
65,21,PUEBLA,1
66,21,PUEBLA,1
67,21,PUEBLA,1
68,21,PUEBLA,1
69,21,PUEBLA,1
70,29,TLAXCALA,1
71,21,PUEBLA,1
72,21,PUEBLA,1
73,21,PUEBLA,1
74,29,TLAXCALA,1
75,21,PUEBLA,1
76,21,PUEBLA,1
77,29,TLAXCALA,1
78,17,MORELOS,1
79,29,TLAXCALA,1
80,17,MORELOS,1
81,21,PUEBLA,1
82,21,PUEBLA,1
83,29,TLAXCALA,1
84,21,PUEBLA,1
85,21,PUEBLA,1
86,21,PUEBLA,1
87,27,TABASCO,1
88,21,PUEBLA,1
89,21,PUEBLA,1
90,21,PUEBLA,1
91,21,PUEBLA,1
92,20,OAXACA,1
93,21,PUEBLA,1
94,21,PUEBLA,1
95,21,PUEBLA,1
96,21,PUEBLA,1
97,29,TLAXCALA,1
98,21,PUEBLA,1
99,21,PUEBLA,1
100,21,PUEBLA,1
101,21,PUEBLA,1
102,9,DISTRITO FEDERAL,1
103,21,PUEBLA,1
104,21,PUEBLA,1
105,21,PUEBLA,1
106,21,PUEBLA,1
107,21,PUEBLA,1
108,21,PUEBLA,1
109,21,PUEBLA,1
110,29,TLAXCALA,1
111,21,PUEBLA,1
112,29,TLAXCALA,1
113,21,PUEBLA,1
114,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
115,21,PUEBLA,1
116,21,PUEBLA,1
117,21,PUEBLA,1
118,21,PUEBLA,1
119,9,DISTRITO FEDERAL,1
120,21,PUEBLA,1
121,21,PUEBLA,1
122,29,TLAXCALA,1
123,21,PUEBLA,1
124,21,PUEBLA,1
125,29,TLAXCALA,1
126,21,PUEBLA,1
127,21,PUEBLA,1
128,21,PUEBLA,1
129,21,PUEBLA,1
130,21,PUEBLA,1
131,21,PUEBLA,1
132,29,TLAXCALA,1
133,21,PUEBLA,1
134,21,PUEBLA,1
135,21,PUEBLA,1
136,21,PUEBLA,1
137,21,PUEBLA,1
138,21,PUEBLA,1
139,21,PUEBLA,1
140,21,PUEBLA,1
141,21,PUEBLA,1
142,21,PUEBLA,1
143,21,PUEBLA,1
144,21,PUEBLA,1
145,21,PUEBLA,1
146,21,PUEBLA,1
147,21,PUEBLA,1
148,21,PUEBLA,1
149,21,PUEBLA,1
150,21,PUEBLA,1
151,21,PUEBLA,1
152,21,PUEBLA,1
153,21,PUEBLA,1
154,21,PUEBLA,1
155,29,TLAXCALA,1
156,21,PUEBLA,1
157,21,PUEBLA,1
158,21,PUEBLA,1
159,21,PUEBLA,1
160,21,PUEBLA,1
161,21,PUEBLA,1
162,21,PUEBLA,1
163,21,PUEBLA,1
164,21,PUEBLA,1
165,21,PUEBLA,1
166,21,PUEBLA,1
167,21,PUEBLA,1
168,5,COAHUILA DE ZARAGOZA,1
169,21,PUEBLA,1
170,21,PUEBLA,1
171,21,PUEBLA,1
172,21,PUEBLA,1
173,21,PUEBLA,1
174,21,PUEBLA,1
175,9,DISTRITO FEDERAL,1
176,21,PUEBLA,1
177,21,PUEBLA,1
178,21,PUEBLA,1
179,21,PUEBLA,1
180,9,DISTRITO FEDERAL,1
181,21,PUEBLA,1
182,12,GUERRERO,1
183,21,PUEBLA,1
184,21,PUEBLA,1
185,29,TLAXCALA,1
186,21,PUEBLA,1
187,21,PUEBLA,1
188,21,PUEBLA,1
189,21,PUEBLA,1
190,21,PUEBLA,1
191,21,PUEBLA,1
192,21,PUEBLA,1
193,21,PUEBLA,1
194,21,PUEBLA,1
195,21,PUEBLA,1
196,21,PUEBLA,1
197,21,PUEBLA,1
198,21,PUEBLA,1
199,21,PUEBLA,1
200,21,PUEBLA,1
201,21,PUEBLA,1
202,21,PUEBLA,1
203,21,PUEBLA,1
204,21,PUEBLA,1
205,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
206,29,TLAXCALA,1
207,21,PUEBLA,1
208,21,PUEBLA,1
209,21,PUEBLA,1
210,12,GUERRERO,1
211,21,PUEBLA,1
212,21,PUEBLA,1
213,29,TLAXCALA,1
214,21,PUEBLA,1
215,9,DISTRITO FEDERAL,1
216,29,TLAXCALA,1
217,17,MORELOS,1
218,21,PUEBLA,1
219,21,PUEBLA,1
220,21,PUEBLA,1
221,21,PUEBLA,1
222,21,PUEBLA,1
223,21,PUEBLA,1
224,21,PUEBLA,1
225,21,PUEBLA,1
226,21,PUEBLA,1
227,21,PUEBLA,1
228,21,PUEBLA,1
229,21,PUEBLA,1
230,21,PUEBLA,1
231,21,PUEBLA,1
232,21,PUEBLA,1
233,21,PUEBLA,1
234,21,PUEBLA,1
235,21,PUEBLA,1
236,21,PUEBLA,1
237,21,PUEBLA,1
238,21,PUEBLA,1
239,21,PUEBLA,1
240,21,PUEBLA,1
241,21,PUEBLA,1
242,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
243,21,PUEBLA,1
244,21,PUEBLA,1
245,21,PUEBLA,1
246,29,TLAXCALA,1
247,21,PUEBLA,1
248,21,PUEBLA,1
249,12,GUERRERO,1
250,21,PUEBLA,1
251,21,PUEBLA,1
252,21,PUEBLA,1
253,29,TLAXCALA,1
254,29,TLAXCALA,1
255,21,PUEBLA,1
256,21,PUEBLA,1
257,21,PUEBLA,1
258,21,PUEBLA,1
259,21,PUEBLA,1
260,21,PUEBLA,1
261,21,PUEBLA,1
262,21,PUEBLA,1
263,21,PUEBLA,1
264,21,PUEBLA,1
265,21,PUEBLA,1
266,21,PUEBLA,1
267,21,PUEBLA,1
268,21,PUEBLA,1
269,21,PUEBLA,1
270,21,PUEBLA,1
271,21,PUEBLA,1
272,12,GUERRERO,1
273,12,GUERRERO,1
274,12,GUERRERO,1
275,12,GUERRERO,1
276,21,PUEBLA,1
277,12,GUERRERO,1
278,21,PUEBLA,1
279,21,PUEBLA,1
280,21,PUEBLA,1
281,20,OAXACA,1
282,21,PUEBLA,1
283,21,PUEBLA,1
284,12,GUERRERO,1
285,21,PUEBLA,1
286,21,PUEBLA,1
287,21,PUEBLA,1
288,21,PUEBLA,1
289,21,PUEBLA,1
290,21,PUEBLA,1
291,21,PUEBLA,1
292,21,PUEBLA,1
293,21,PUEBLA,1
294,21,PUEBLA,1
295,20,OAXACA,1
296,21,PUEBLA,1
297,21,PUEBLA,1
298,21,PUEBLA,1
299,21,PUEBLA,1
300,21,PUEBLA,1
301,21,PUEBLA,1
302,21,PUEBLA,1
303,21,PUEBLA,1
304,21,PUEBLA,1
305,21,PUEBLA,1
306,21,PUEBLA,1
307,21,PUEBLA,1
308,15,MEXICO,1
309,21,PUEBLA,1
310,33,"AARHUS, DINAMARCA",10
311,21,PUEBLA,1
312,21,PUEBLA,1
313,21,PUEBLA,1
314,21,PUEBLA,1
315,21,PUEBLA,1
316,21,PUEBLA,1
317,21,PUEBLA,1
318,21,PUEBLA,1
319,21,PUEBLA,1
320,21,PUEBLA,1
321,21,PUEBLA,1
322,21,PUEBLA,1
323,21,PUEBLA,1
324,21,PUEBLA,1
325,21,PUEBLA,1
326,21,PUEBLA,1
327,21,PUEBLA,1
328,21,PUEBLA,1
329,21,PUEBLA,1
330,21,PUEBLA,1
331,21,PUEBLA,1
332,21,PUEBLA,1
333,21,PUEBLA,1
334,21,PUEBLA,1
335,21,PUEBLA,1
336,21,PUEBLA,1
337,21,PUEBLA,1
338,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
339,21,PUEBLA,1
340,12,GUERRERO,1
341,21,PUEBLA,1
342,29,TLAXCALA,1
343,29,TLAXCALA,1
344,21,PUEBLA,1
345,21,PUEBLA,1
346,21,PUEBLA,1
347,21,PUEBLA,1
348,21,PUEBLA,1
349,21,PUEBLA,1
350,21,PUEBLA,1
351,27,TABASCO,1
352,21,PUEBLA,1
353,21,PUEBLA,1
354,21,PUEBLA,1
355,21,PUEBLA,1
356,21,PUEBLA,1
357,9,DISTRITO FEDERAL,1
358,21,PUEBLA,1
359,21,PUEBLA,1
360,21,PUEBLA,1
361,21,PUEBLA,1
362,7,CHIAPAS,1
363,21,PUEBLA,1
364,21,PUEBLA,1
365,21,PUEBLA,1
366,21,PUEBLA,1
367,21,PUEBLA,1
368,9,DISTRITO FEDERAL,1
369,21,PUEBLA,1
370,21,PUEBLA,1
371,20,OAXACA,1
372,21,PUEBLA,1
373,21,PUEBLA,1
374,21,PUEBLA,1
375,21,PUEBLA,1
376,21,PUEBLA,1
377,21,PUEBLA,1
378,21,PUEBLA,1
379,21,PUEBLA,1
380,21,PUEBLA,1
381,21,PUEBLA,1
382,21,PUEBLA,1
383,29,TLAXCALA,1
384,21,PUEBLA,1
385,21,PUEBLA,1
386,21,PUEBLA,1
387,21,PUEBLA,1
388,21,PUEBLA,1
389,17,MORELOS,1
390,29,TLAXCALA,1
391,29,TLAXCALA,1
392,21,PUEBLA,1
393,21,PUEBLA,1
394,21,PUEBLA,1
395,29,TLAXCALA,1
396,21,PUEBLA,1
397,21,PUEBLA,1
398,21,PUEBLA,1
399,29,TLAXCALA,1
400,21,PUEBLA,1
401,21,PUEBLA,1
402,21,PUEBLA,1
403,21,PUEBLA,1
404,21,PUEBLA,1
405,7,CHIAPAS,1
406,21,PUEBLA,1
407,12,GUERRERO,1
408,21,PUEBLA,1
409,21,PUEBLA,1
410,21,PUEBLA,1
411,21,PUEBLA,1
412,21,PUEBLA,1
413,21,PUEBLA,1
414,21,PUEBLA,1
415,21,PUEBLA,1
416,21,PUEBLA,1
417,21,PUEBLA,1
418,21,PUEBLA,1
419,21,PUEBLA,1
420,21,PUEBLA,1
421,21,PUEBLA,1
422,21,PUEBLA,1
423,21,PUEBLA,1
424,21,PUEBLA,1
425,21,PUEBLA,1
426,21,PUEBLA,1
427,21,PUEBLA,1
428,21,PUEBLA,1
429,21,PUEBLA,1
430,21,PUEBLA,1
431,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
432,21,PUEBLA,1
433,21,PUEBLA,1
434,21,PUEBLA,1
435,21,PUEBLA,1
436,21,PUEBLA,1
437,12,GUERRERO,1
438,21,PUEBLA,1
439,21,PUEBLA,1
440,21,PUEBLA,1
441,21,PUEBLA,1
442,21,PUEBLA,1
443,21,PUEBLA,1
444,12,GUERRERO,1
445,21,PUEBLA,1
446,21,PUEBLA,1
447,21,PUEBLA,1
448,21,PUEBLA,1
449,7,CHIAPAS,1
450,21,PUEBLA,1
451,21,PUEBLA,1
452,21,PUEBLA,1
453,21,PUEBLA,1
454,21,PUEBLA,1
455,29,TLAXCALA,1
456,21,PUEBLA,1
457,21,PUEBLA,1
458,21,PUEBLA,1
459,29,TLAXCALA,1
460,12,GUERRERO,1
461,21,PUEBLA,1
462,17,MORELOS,1
463,17,MORELOS,1
464,17,MORELOS,1
465,17,MORELOS,1
466,17,MORELOS,1
467,17,MORELOS,1
468,21,PUEBLA,1
469,21,PUEBLA,1
470,12,GUERRERO,1
471,21,PUEBLA,1
472,21,PUEBLA,1
473,21,PUEBLA,1
474,20,OAXACA,1
475,21,PUEBLA,1
476,7,CHIAPAS,1
477,21,PUEBLA,1
478,13,HIDALGO,1
479,21,PUEBLA,1
480,17,MORELOS,1
481,19,NUEVO LEON,1
482,21,PUEBLA,1
483,21,PUEBLA,1
484,21,PUEBLA,1
485,21,PUEBLA,1
486,21,PUEBLA,1
487,21,PUEBLA,1
488,21,PUEBLA,1
489,21,PUEBLA,1
490,11,GUANAJUATO,1
491,21,PUEBLA,1
492,21,PUEBLA,1
493,21,PUEBLA,1
494,21,PUEBLA,1
495,21,PUEBLA,1
496,12,GUERRERO,1
497,12,GUERRERO,1
498,21,PUEBLA,1
499,21,PUEBLA,1
500,21,PUEBLA,1
501,21,PUEBLA,1
502,29,TLAXCALA,1
503,21,PUEBLA,1
504,21,PUEBLA,1
505,21,PUEBLA,1
506,21,PUEBLA,1
507,21,PUEBLA,1
508,21,PUEBLA,1
509,21,PUEBLA,1
510,21,PUEBLA,1
511,21,PUEBLA,1
512,21,PUEBLA,1
513,21,PUEBLA,1
514,21,PUEBLA,1
515,21,PUEBLA,1
516,12,GUERRERO,1
517,21,PUEBLA,1
518,21,PUEBLA,1
519,21,PUEBLA,1
520,21,PUEBLA,1
521,21,PUEBLA,1
522,21,PUEBLA,1
523,21,PUEBLA,1
524,21,PUEBLA,1
525,29,TLAXCALA,1
526,21,PUEBLA,1
527,21,PUEBLA,1
528,21,PUEBLA,1
529,21,PUEBLA,1
530,21,PUEBLA,1
531,29,TLAXCALA,1
532,29,TLAXCALA,1
533,21,PUEBLA,1
534,21,PUEBLA,1
535,21,PUEBLA,1
536,21,PUEBLA,1
537,21,PUEBLA,1
538,21,PUEBLA,1
539,21,PUEBLA,1
540,21,PUEBLA,1
541,21,PUEBLA,1
542,21,PUEBLA,1
543,21,PUEBLA,1
544,21,PUEBLA,1
545,21,PUEBLA,1
546,21,PUEBLA,1
547,21,PUEBLA,1
548,21,PUEBLA,1
549,21,PUEBLA,1
550,21,PUEBLA,1
551,29,TLAXCALA,1
552,9,DISTRITO FEDERAL,1
553,21,PUEBLA,1
554,21,PUEBLA,1
555,21,PUEBLA,1
556,21,PUEBLA,1
557,21,PUEBLA,1
558,21,PUEBLA,1
559,21,PUEBLA,1
560,21,PUEBLA,1
561,21,PUEBLA,1
562,21,PUEBLA,1
563,21,PUEBLA,1
564,21,PUEBLA,1
565,12,GUERRERO,1
566,21,PUEBLA,1
567,21,PUEBLA,1
568,12,GUERRERO,1
569,21,PUEBLA,1
570,21,PUEBLA,1
571,21,PUEBLA,1
572,21,PUEBLA,1
573,12,GUERRERO,1
574,21,PUEBLA,1
575,21,PUEBLA,1
576,21,PUEBLA,1
577,21,PUEBLA,1
578,21,PUEBLA,1
579,12,GUERRERO,1
580,21,PUEBLA,1
581,21,PUEBLA,1
582,21,PUEBLA,1
583,21,PUEBLA,1
584,21,PUEBLA,1
585,21,PUEBLA,1
586,9,DISTRITO FEDERAL,1
587,21,PUEBLA,1
588,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
589,21,PUEBLA,1
590,21,PUEBLA,1
591,21,PUEBLA,1
592,21,PUEBLA,1
593,29,TLAXCALA,1
594,21,PUEBLA,1
595,21,PUEBLA,1
596,21,PUEBLA,1
597,21,PUEBLA,1
598,21,PUEBLA,1
599,29,TLAXCALA,1
600,21,PUEBLA,1
601,21,PUEBLA,1
602,20,OAXACA,1
603,29,TLAXCALA,1
604,21,PUEBLA,1
605,21,PUEBLA,1
606,21,PUEBLA,1
607,21,PUEBLA,1
608,29,TLAXCALA,1
609,21,PUEBLA,1
610,21,PUEBLA,1
611,21,PUEBLA,1
612,21,PUEBLA,1
613,21,PUEBLA,1
614,20,OAXACA,1
615,21,PUEBLA,1
616,21,PUEBLA,1
617,21,PUEBLA,1
618,21,PUEBLA,1
619,21,PUEBLA,1
620,21,PUEBLA,1
621,21,PUEBLA,1
622,21,PUEBLA,1
623,21,PUEBLA,1
624,21,PUEBLA,1
625,21,PUEBLA,1
626,12,GUERRERO,1
627,21,PUEBLA,1
628,21,PUEBLA,1
629,21,PUEBLA,1
630,21,PUEBLA,1
631,21,PUEBLA,1
632,21,PUEBLA,1
633,21,PUEBLA,1
634,21,PUEBLA,1
635,21,PUEBLA,1
636,21,PUEBLA,1
637,21,PUEBLA,1
638,21,PUEBLA,1
639,21,PUEBLA,1
640,21,PUEBLA,1
641,21,PUEBLA,1
642,29,TLAXCALA,1
643,21,PUEBLA,1
644,29,TLAXCALA,1
645,21,PUEBLA,1
646,21,PUEBLA,1
647,13,HIDALGO,1
648,21,PUEBLA,1
649,21,PUEBLA,1
650,7,CHIAPAS,1
651,21,PUEBLA,1
652,21,PUEBLA,1
653,21,PUEBLA,1
654,21,PUEBLA,1
655,21,PUEBLA,1
656,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
657,21,PUEBLA,1
658,21,PUEBLA,1
659,21,PUEBLA,1
660,21,PUEBLA,1
661,21,PUEBLA,1
662,21,PUEBLA,1
663,21,PUEBLA,1
664,21,PUEBLA,1
665,21,PUEBLA,1
666,29,TLAXCALA,1
667,15,MEXICO,1
668,21,PUEBLA,1
669,21,PUEBLA,1
670,21,PUEBLA,1
671,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
672,29,TLAXCALA,1
673,29,TLAXCALA,1
674,21,PUEBLA,1
675,21,PUEBLA,1
676,21,PUEBLA,1
677,21,PUEBLA,1
678,29,TLAXCALA,1
679,21,PUEBLA,1
680,21,PUEBLA,1
681,21,PUEBLA,1
682,21,PUEBLA,1
683,21,PUEBLA,1
684,21,PUEBLA,1
685,29,TLAXCALA,1
686,21,PUEBLA,1
687,21,PUEBLA,1
688,21,PUEBLA,1
689,21,PUEBLA,1
690,21,PUEBLA,1
691,21,PUEBLA,1
692,21,PUEBLA,1
693,21,PUEBLA,1
694,21,PUEBLA,1
695,21,PUEBLA,1
696,21,PUEBLA,1
697,21,PUEBLA,1
698,21,PUEBLA,1
699,21,PUEBLA,1
700,21,PUEBLA,1
701,21,PUEBLA,1
702,21,PUEBLA,1
703,21,PUEBLA,1
704,21,PUEBLA,1
705,21,PUEBLA,1
706,21,PUEBLA,1
707,21,PUEBLA,1
708,21,PUEBLA,1
709,21,PUEBLA,1
710,21,PUEBLA,1
711,21,PUEBLA,1
712,21,PUEBLA,1
713,29,TLAXCALA,1
714,21,PUEBLA,1
715,21,PUEBLA,1
716,21,PUEBLA,1
717,21,PUEBLA,1
718,21,PUEBLA,1
719,21,PUEBLA,1
720,17,MORELOS,1
721,21,PUEBLA,1
722,21,PUEBLA,1
723,21,PUEBLA,1
724,21,PUEBLA,1
725,21,PUEBLA,1
726,21,PUEBLA,1
727,21,PUEBLA,1
728,21,PUEBLA,1
729,21,PUEBLA,1
730,21,PUEBLA,1
731,21,PUEBLA,1
732,20,OAXACA,1
733,21,PUEBLA,1
734,17,MORELOS,1
735,21,PUEBLA,1
736,17,MORELOS,1
737,21,PUEBLA,1
738,21,PUEBLA,1
739,21,PUEBLA,1
740,29,TLAXCALA,1
741,29,TLAXCALA,1
742,29,TLAXCALA,1
743,29,TLAXCALA,1
744,29,TLAXCALA,1
745,29,TLAXCALA,1
746,21,PUEBLA,1
747,17,MORELOS,1
748,17,MORELOS,1
749,29,TLAXCALA,1
750,21,PUEBLA,1
751,29,TLAXCALA,1
752,21,PUEBLA,1
753,29,TLAXCALA,1
754,21,PUEBLA,1
755,21,PUEBLA,1
756,21,PUEBLA,1
757,21,PUEBLA,1
758,21,PUEBLA,1
759,21,PUEBLA,1
760,21,PUEBLA,1
761,21,PUEBLA,1
762,21,PUEBLA,1
763,12,GUERRERO,1
764,21,PUEBLA,1
765,12,GUERRERO,1
766,21,PUEBLA,1
767,21,PUEBLA,1
768,21,PUEBLA,1
769,12,GUERRERO,1
770,21,PUEBLA,1
771,12,GUERRERO,1
772,21,PUEBLA,1
773,9,DISTRITO FEDERAL,1
774,21,PUEBLA,1
775,21,PUEBLA,1
776,21,PUEBLA,1
777,21,PUEBLA,1
778,21,PUEBLA,1
779,21,PUEBLA,1
780,21,PUEBLA,1
781,21,PUEBLA,1
782,21,PUEBLA,1
783,21,PUEBLA,1
784,21,PUEBLA,1
785,21,PUEBLA,1
786,29,TLAXCALA,1
787,21,PUEBLA,1
788,21,PUEBLA,1
789,21,PUEBLA,1
790,17,MORELOS,1
791,17,MORELOS,1
792,17,MORELOS,1
793,21,PUEBLA,1
794,21,PUEBLA,1
795,21,PUEBLA,1
796,21,PUEBLA,1
797,21,PUEBLA,1
798,29,TLAXCALA,1
799,21,PUEBLA,1
800,29,TLAXCALA,1
801,21,PUEBLA,1
802,21,PUEBLA,1
803,21,PUEBLA,1
804,29,TLAXCALA,1
805,21,PUEBLA,1
806,29,TLAXCALA,1
807,21,PUEBLA,1
808,12,GUERRERO,1
809,20,OAXACA,1
810,20,OAXACA,1
811,21,PUEBLA,1
812,21,PUEBLA,1
813,13,HIDALGO,1
814,32,ZACATECAS,1
815,29,TLAXCALA,1
816,21,PUEBLA,1
817,29,TLAXCALA,1
818,21,PUEBLA,1
819,21,PUEBLA,1
820,21,PUEBLA,1
821,21,PUEBLA,1
822,21,PUEBLA,1
823,21,PUEBLA,1
824,21,PUEBLA,1
825,21,PUEBLA,1
826,21,PUEBLA,1
827,21,PUEBLA,1
828,12,GUERRERO,1
829,29,TLAXCALA,1
830,9,DISTRITO FEDERAL,1
831,21,PUEBLA,1
832,21,PUEBLA,1
833,21,PUEBLA,1
834,21,PUEBLA,1
835,12,GUERRERO,1
836,21,PUEBLA,1
837,29,TLAXCALA,1
838,29,TLAXCALA,1
839,29,TLAXCALA,1
840,29,TLAXCALA,1
841,29,TLAXCALA,1
842,29,TLAXCALA,1
843,29,TLAXCALA,1
844,21,PUEBLA,1
845,29,TLAXCALA,1
846,21,PUEBLA,1
847,21,PUEBLA,1
848,21,PUEBLA,1
849,29,TLAXCALA,1
850,21,PUEBLA,1
851,21,PUEBLA,1
852,21,PUEBLA,1
853,21,PUEBLA,1
854,21,PUEBLA,1
855,21,PUEBLA,1
856,17,MORELOS,1
857,19,NUEVO LEON,1
858,21,PUEBLA,1
859,21,PUEBLA,1
860,21,PUEBLA,1
861,21,PUEBLA,1
862,21,PUEBLA,1
863,21,PUEBLA,1
864,21,PUEBLA,1
865,21,PUEBLA,1
866,21,PUEBLA,1
867,21,PUEBLA,1
868,29,TLAXCALA,1
869,21,PUEBLA,1
870,21,PUEBLA,1
871,21,PUEBLA,1
872,21,PUEBLA,1
873,21,PUEBLA,1
874,21,PUEBLA,1
875,21,PUEBLA,1
876,21,PUEBLA,1
877,21,PUEBLA,1
878,21,PUEBLA,1
879,21,PUEBLA,1
880,21,PUEBLA,1
881,21,PUEBLA,1
882,21,PUEBLA,1
883,21,PUEBLA,1
884,21,PUEBLA,1
885,21,PUEBLA,1
886,29,TLAXCALA,1
887,21,PUEBLA,1
888,21,PUEBLA,1
889,21,PUEBLA,1
890,21,PUEBLA,1
891,21,PUEBLA,1
892,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
893,21,PUEBLA,1
894,30,VERACRUZ DE IGNACIO DE LA LLAVE,1
895,29,TLAXCALA,1
896,21,PUEBLA,1
897,21,PUEBLA,1
898,21,PUEBLA,1
899,21,PUEBLA,1
900,21,PUEBLA,1
901,21,PUEBLA,1
902,21,PUEBLA,1
903,21,PUEBLA,1
904,21,PUEBLA,1
905,21,PUEBLA,1
906,29,TLAXCALA,1
907,21,PUEBLA,1
908,21,PUEBLA,1
909,21,PUEBLA,1
910,21,PUEBLA,1
911,21,PUEBLA,1
912,21,PUEBLA,1
913,21,PUEBLA,1
914,17,MORELOS,1
915,20,OAXACA,1
916,21,PUEBLA,1
917,20,OAXACA,1
918,21,PUEBLA,1
919,21,PUEBLA,1
920,21,PUEBLA,1
921,20,OAXACA,1
922,21,PUEBLA,1
923,21,PUEBLA,1
924,21,PUEBLA,1
925,29,TLAXCALA,1
926,21,PUEBLA,1
927,21,PUEBLA,1
928,17,MORELOS,1
929,21,PUEBLA,1
930,21,PUEBLA,1
931,21,PUEBLA,1
932,21,PUEBLA,1
933,21,PUEBLA,1
934,21,PUEBLA,1
935,21,PUEBLA,1
936,21,PUEBLA,1
937,21,PUEBLA,1
938,21,PUEBLA,1
939,21,PUEBLA,1
940,21,PUEBLA,1
941,21,PUEBLA,1
942,21,PUEBLA,1
943,21,PUEBLA,1
944,21,PUEBLA,1
945,21,PUEBLA,1
946,12,GUERRERO,1
947,21,PUEBLA,1
948,21,PUEBLA,1
949,21,PUEBLA,1
950,21,PUEBLA,1
951,12,GUERRERO,1
952,21,PUEBLA,1
953,12,GUERRERO,1
954,12,GUERRERO,1
955,21,PUEBLA,1
956,12,GUERRERO,1
957,21,PUEBLA,1
958,12,GUERRERO,1
959,21,PUEBLA,1
960,21,PUEBLA,1
961,21,PUEBLA,1
962,21,PUEBLA,1
963,12,GUERRERO,1
964,21,PUEBLA,1
965,13,HIDALGO,1
966,21,PUEBLA,1
967,13,HIDALGO,1
968,21,PUEBLA,1
969,21,PUEBLA,1
970,21,PUEBLA,1
971,21,PUEBLA,1
972,21,PUEBLA,1
973,21,PUEBLA,1
974,21,PUEBLA,1
975,21,PUEBLA,1
976,21,PUEBLA,1
977,21,PUEBLA,1
978,21,PUEBLA,1
979,21,PUEBLA,1
980,21,PUEBLA,1
981,21,PUEBLA,1
982,29,TLAXCALA,1
983,21,PUEBLA,1
984,21,PUEBLA,1
985,21,PUEBLA,1
986,21,PUEBLA,1
987,21,PUEBLA,1
988,21,PUEBLA,1
989,21,PUEBLA,1
990,21,PUEBLA,1
991,21,PUEBLA,1
992,21,PUEBLA,1
993,21,PUEBLA,1
994,21,PUEBLA,1
995,21,PUEBLA,1
996,21,PUEBLA,1
997,21,PUEBLA,1
998,21,PUEBLA,1
999,21,PUEBLA,1
1000,21,PUEBLA,1
1001,12,GUERRERO,1
1002,21,PUEBLA,1
1003,29,TLAXCALA,1
1004,21,PUEBLA,1
1005,29,TLAXCALA,1
1006,21,PUEBLA,1
1007,21,PUEBLA,1
1008,20,OAXACA,1
1009,21,PUEBLA,1
1010,21,PUEBLA,1
1011,21,PUEBLA,1
1012,21,PUEBLA,1
1013,21,PUEBLA,1
1014,21,PUEBLA,1
1015,21,PUEBLA,1
1016,21,PUEBLA,1
1017,21,PUEBLA,1
1018,29,TLAXCALA,1
1019,20,OAXACA,1
1020,21,PUEBLA,1
1021,21,PUEBLA,1
1022,21,PUEBLA,1
1023,21,PUEBLA,1
1024,21,PUEBLA,1
1025,21,PUEBLA,1
1026,29,TLAXCALA,1
1027,21,PUEBLA,1
1028,21,PUEBLA,1
1029,21,PUEBLA,1
1030,21,PUEBLA,1
1031,21,PUEBLA,1
1032,21,PUEBLA,1
1033,21,PUEBLA,1
1034,21,PUEBLA,1
1035,21,PUEBLA,1
1036,21,PUEBLA,1
1037,17,MORELOS,1
1038,21,PUEBLA,1
1039,17,MORELOS,1
1040,21,PUEBLA,1
